Gene Symbol	Entrez ID	Uniprot ID	Ensembl ID	DOID	Source	Disease Name	DOID Source
SLC16A1	6566	Q5T8R3	ENSG00000155380	DOID:0070214	HPO	familial hyperinsulinemic hypoglycemia 7	Xref -> OMIM
EDA	1896	A0A0K0KSD3	ENSG00000158813	DOID:0111664	HPO	ectodermal dysplasia 1	Xref -> OMIM
ACTA2	59	F6QUT6	ENSG00000107796	DOID:9007900	HPO	Multisystemic Smooth Muscle Dysfunction Syndrome	Xref -> OMIM
TBXT	6862	O15178	ENSG00000164458	DOID:0080074	HPO	neural tube defect	Xref -> OMIM
SCN1A	6323	F8T7W6	ENSG00000144285	DOID:0080422	HPO	Dravet syndrome	Xref -> OMIM
LIM2	3982	P55344	ENSG00000105370	DOID:0110263	HPO	cataract 19 multiple types	Xref -> OMIM
MYCN	4613	A0A5P8TXN7	ENSG00000134323	DOID:769	HPO	Neuroblastoma	Xref -> UMLS
MPL	4352	Q5JUY5	ENSG00000117400	DOID:2224	HPO	Essential thrombocythemia	Xref -> UMLS
JAGN1	84522	Q8N5M9	ENSG00000171135	DOID:0112134	HPO	severe congenital neutropenia 6	Xref -> OMIM
PRSS2	5645	Q5NV56	ENSG00000275896	DOID:4989	HPO	Hereditary chronic pancreatitis	Xref -> OMIM
LTBP2	4053	H0YJ20	ENSG00000119681	None	HPO	None	None
SMARCB1	6598	Q6Q321	ENSG00000099956	None	HPO	None	None
KCNJ11	3767	C5IU89	ENSG00000187486	DOID:0060639	HPO	Isolated permanent neonatal diabetes mellitus	Xref -> GARD
ROM1	6094	E9PS24	ENSG00000149489	DOID:0110383	HPO	retinitis pigmentosa 7	Xref -> OMIM
GJB4	127534	Q9NTQ9	ENSG00000189433	DOID:0050467	HPO	Erythrokeratodermia variabilis	Xref -> UMLS
NRAS	4893	Q5U091	ENSG00000213281	DOID:0111359	HPO	Large congenital melanocytic nevus	Xref -> UMLS
RMRP	6023	None	ENSG00000277027	DOID:14773	HPO	Cartilage-hair hypoplasia	Xref -> UMLS
ERCC6	2074	P0DP91	ENSG00000225830	DOID:0060240	HPO	UV-sensitive syndrome	Xref -> OMIM
SMAD7	4092	K7EKF0	ENSG00000101665	DOID:9256	HPO	colorectal cancer	Xref -> OMIM
VSX1	30813	D3YHE7	ENSG00000100987	DOID:0110855	HPO	Posterior polymorphous corneal dystrophy	Xref -> OMIM
RELB	5971	D6RIV7	ENSG00000104856	DOID:0111992	HPO	immunodeficiency 53	Xref -> OMIM
ND4	4538	I3Q1M5	ENSG00000198886	DOID:3687	HPO	MELAS	Xref -> UMLS
ALDH5A1	7915	P51649	ENSG00000112294	DOID:0060175	HPO	succinic semialdehyde dehydrogenase deficiency	Xref -> OMIM
MAPK1	5594	Q1HBJ4	ENSG00000100030	DOID:0112161	HPO	Noonan syndrome 13	Xref -> OMIM
KCNA5	3741	P22460	ENSG00000130037	DOID:9001275	HPO	Familial Atrial Fibrillation 7	Xref -> OMIM
GDF6	392255	A0PK23	ENSG00000156466	DOID:0080589	HPO	Klippel-Feil syndrome 1	Xref -> OMIM
SERPINI1	5274	C9JQU8	ENSG00000163536	DOID:0050831	HPO	familial encephalopathy with neuroserpin inclusion bodies	Xref -> OMIM
SCNN1A	6337	C5HTY8	ENSG00000111319	DOID:0060854	HPO	autosomal recessive pseudohypoaldosteronism type 1	Xref -> OMIM
SH2B3	10019	F5GYM4	ENSG00000111252	DOID:0060652	HPO	familial erythrocytosis 1	Xref -> OMIM
LRSAM1	90678	A0A6Q8PGH9	ENSG00000148356	DOID:0110169	HPO	Charcot-Marie-Tooth disease axonal type 2P	Xref -> OMIM
FGFR2	2263	A0A1B0GYP7	ENSG00000066468	DOID:0050660	HPO	Beare-Stevenson cutis gyrata syndrome	Xref -> OMIM
SPRED1	161742	H0YMN8	ENSG00000166068	None	HPO	None	None
CSF2RB	1439	Q6NSJ8	ENSG00000100368	DOID:850	HPO	Hereditary pulmonary alveolar proteinosis	Xref -> OMIM
ABHD12	26090	Q5T712	ENSG00000100997	DOID:0080181	HPO	PHARC syndrome	Xref -> OMIM
ALMS1	7840	A0A804HL70	ENSG00000116127	DOID:0050473	HPO	Alstrom syndrome	Xref -> OMIM
ERLIN2	11160	E5RHW4	ENSG00000147475	DOID:0110771	HPO	hereditary spastic paraplegia 18	Xref -> OMIM
ABCC8	6833	A0A2R8Y5D8	ENSG00000006071	DOID:0050524	HPO	MODY	Xref -> GARD
FGFR3	2261	A0A3S5XAL5	ENSG00000068078	DOID:11054	HPO	urinary bladder cancer	Xref -> OMIM
SCN1B	6324	A0A1W2PS68	ENSG00000105711	DOID:0110222	HPO	Brugada syndrome 5	Xref -> OMIM
AHSG	197	P02765	ENSG00000145192	DOID:0080628	HPO	alopecia-mental retardation syndrome 1	Xref -> OMIM
ATP2A2	488	P16615	ENSG00000174437	DOID:2734	HPO	keratosis follicularis	Xref -> OMIM
DEAF1	10522	O75398	ENSG00000177030	None	HPO	None	None
PROM1	8842	D6RBI0	ENSG00000007062	DOID:9002240	HPO	Macular Dystrophy, Retinal, 2	Xref -> OMIM
GSS	2937	P48637	ENSG00000100983	DOID:0081034	HPO	glutatione synthetase deficiency with 5-oxoprolinuria	Xref -> OMIM
ZNF423	23090	F5H7S1	ENSG00000102935	DOID:0111122	HPO	nephronophthisis 14	Xref -> OMIM
PDCD10	11235	F8WDF3	ENSG00000114209	DOID:0060671	HPO	cerebral cavernous malformation 3	Xref -> OMIM
RPS28	6234	B2R4R9	ENSG00000233927	DOID:0111894	HPO	Diamond Blackfan anemia 15 with mandibulofacial dysostosis	Xref -> OMIM
LRP1	4035	H0YJI8	ENSG00000123384	DOID:0080756	HPO	Atrophoderma vermiculata	Xref -> GARD
RNF139	11236	Q8WU17	ENSG00000170881	DOID:4450	HPO	Renal cell carcinoma	Xref -> OMIM
UFSP2	55325	D6RB53	ENSG00000109775	DOID:9002016	HPO	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, DI ROCCO TYPE	Xref -> OMIM
IFNGR1	3459	Q7Z687	ENSG00000027697	DOID:0111955	HPO	immunodeficiency 27A	Xref -> OMIM
POMT2	29954	A0A804HKL3	ENSG00000009830	DOID:0110298	HPO	POMT2-related  limb-girdle muscular dystrophy R14	Xref -> OMIM
UBR7	55148	G3V336	ENSG00000012963	DOID:0060307	HPO	Non-specific syndromic intellectual disability	Xref -> OMIM
TNNT3	7140	A0A286YFB1	ENSG00000130595	None	HPO	None	None
SPEF2	79925	D6RGZ5	ENSG00000152582	DOID:9562	HPO	Primary ciliary dyskinesia	Xref -> GARD
PTPRC	5788	Q9H3X6	ENSG00000081237	DOID:0090014	HPO	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-positive, NK cell-positive	Xref -> OMIM
CDK8	1024	A0A0D9SFZ2	ENSG00000132964	DOID:9001861	HPO	INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPOTONIA AND BEHAVIORAL ABNORMALITIES	Xref -> OMIM
PACS2	23241	Q86VP3	ENSG00000179364	DOID:0080446	HPO	developmental and epileptic encephalopathy 66	Xref -> OMIM
PEX2	5828	P28328	ENSG00000164751	DOID:9008800	HPO	Peroxisome Biogenesis Disorder 5B	Xref -> OMIM
SRPX2	27286	A0A1W2PR88	ENSG00000102359	DOID:3329	HPO	Rolandic epilepsy	Xref -> UMLS
PFN1	5216	P07737	ENSG00000108518	DOID:332	HPO	Amyotrophic lateral sclerosis	Xref -> UMLS
F2	2147	A0A2P0ZHX7	ENSG00000180210	DOID:2235	HPO	Congenital factor II deficiency	Xref -> UMLS
RARB	5915	Q6FHY0	ENSG00000077092	None	HPO	None	None
GRIA3	2892	Q5XKG2	ENSG00000125675	DOID:0060823	HPO	X-linked intellectual disability due to GRIA3 mutations	Xref -> OMIM
ZC4H2	55906	Q9NQZ6	ENSG00000126970	DOID:0060815	HPO	Miles-Carpenter syndrome	Xref -> OMIM
BTK	695	Q572P2	ENSG00000010671	None	HPO	None	None
RP9	6100	Q8TA86	ENSG00000164610	DOID:0110387	HPO	retinitis pigmentosa 9	Xref -> OMIM
FLCN	201163	A0A0S2Z643	ENSG00000154803	DOID:0050676	HPO	Birt-Hogg-Dube syndrome	Xref -> OMIM
DCLRE1C	64421	X6RJV5	ENSG00000152457	DOID:0060010	HPO	Omenn syndrome	Xref -> GARD
SLC4A1	6521	A0A0H3YPP8	ENSG00000004939	DOID:0111575	HPO	Dehydrated hereditary stomatocytosis	Xref -> UMLS
SLC25A19	60386	J3KSI7	ENSG00000125454	None	HPO	None	None
HOXD13	3239	P35453	ENSG00000128714	DOID:0060242	HPO	Synpolydactyly	Xref -> OMIM
CACNA1I	8911	Q9P0X4	ENSG00000100346	None	HPO	None	None
CASR	846	Q2F3K6	ENSG00000036828	DOID:0060700	HPO	familial hypocalciuric hypercalcemia 1	Xref -> OMIM
ESR1	2099	C8CJL1	ENSG00000091831	DOID:9002239	HPO	Estrogen resistance syndrome	Xref -> OMIM
XPA	7507	F2Z2T2	ENSG00000136936	DOID:0050427	HPO	Xeroderma pigmentosum	Xref -> UMLS
PDE10A	10846	A0A087WUD0	ENSG00000112541	DOID:9005156	HPO	Childhood-onset benign chorea with striatal involvement	Xref -> OMIM
TOGARAM1	23116	G3V3B1	ENSG00000198718	DOID:9007319	HPO	Joubert Syndrome 37	Xref -> OMIM
GDF5	8200	D3YR76	ENSG00000125965	DOID:0080051	HPO	acromesomelic dysplasia, Hunter-Thompson type	Xref -> OMIM
NCF4	4689	A0A217FLJ2	ENSG00000100365	DOID:3265	HPO	Chronic granulomatous disease	Xref -> UMLS
MATN3	4148	O15232	ENSG00000132031	DOID:9007064	HPO	Spondyloepimetaphyseal dysplasia, matrilin-3 type	Xref -> OMIM
CASQ2	845	L8EC86	ENSG00000118729	DOID:0060675	HPO	catecholaminergic polymorphic ventricular tachycardia 1	Xref -> OMIM
SAG	6295	C9JSX4	ENSG00000130561	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
NSD1	64324	L8EAB5	ENSG00000165671	None	HPO	None	None
NANOS1	340719	Q5T9H5	ENSG00000188613	DOID:0112338	HPO	Male infertility with azoospermia or oligozoospermia due to single gene mutation	DiseaseName -> Frozenset
CYB5R3	1727	B1AHF3	ENSG00000100243	DOID:9002339	HPO	NADH Cytochrome B5 Reductase Deficiency	Xref -> OMIM
KDM5B	10765	A0A3B3ITN3	ENSG00000117139	DOID:9004428	HPO	Mental Retardation, Autosomal Recessive 65	Xref -> OMIM
POMT1	10585	A0A7I2V4L4	ENSG00000130714	DOID:0112375	HPO	Congenital muscular dystrophy with cerebellar involvement	Xref -> OMIM
ACTG2	72	F8WCH0	ENSG00000163017	DOID:9002025	HPO	Familial visceral myopathy	DiseaseName -> Frozenset
SLC12A5	57468	M4PNC0	ENSG00000124140	DOID:0080460	HPO	developmental and epileptic encephalopathy 34	Xref -> OMIM
ARX	170302	A0A1B0GUI3	ENSG00000004848	DOID:0112151	HPO	corpus callosum agenesis-abnormal genitalia syndrome	Xref -> OMIM
RHCE	6006	J9ZZ28	ENSG00000188672	DOID:0050641	HPO	Rh deficiency syndrome	Xref -> GARD
KCNJ16	3773	Q8N538	ENSG00000153822	DOID:9003275	HPO	Hypokalemic Tubulopathy and Deafness	Xref -> OMIM
WARS2	10352	Q9UGM6	ENSG00000116874	DOID:9001163	HPO	Parkinsonism-Dystonia, Childhood-Onset, 3	Xref -> OMIM
RHO	6010	A0A0K0Q0G7	ENSG00000163914	DOID:0110862	HPO	congenital stationary night blindness autosomal dominant 1	Xref -> OMIM
RS1	6247	O15537	ENSG00000102104	None	HPO	None	None
THBD	7056	P07204	ENSG00000178726	DOID:0080301	HPO	atypical hemolytic-uremic syndrome	Xref -> OMIM
GJA5	2702	X5D2H9	ENSG00000265107	DOID:9008693	HPO	Familial Atrial Fibrillation 11	Xref -> OMIM
GPD1	2819	A0A024R138	ENSG00000167588	DOID:9001603	HPO	Hypertriglyceridemia, Transient Infantile	Xref -> OMIM
NF1	4763	K7EJE7	ENSG00000196712	DOID:9005235	HPO	Neurofibromatosis, Familial Spinal	Xref -> OMIM
DYRK1A	1859	Q13627	ENSG00000157540	DOID:0070037	HPO	autosomal dominant non-syndromic intellectual disability 7	Xref -> OMIM
LARGE1	9215	A0A6Q8PHK1	ENSG00000133424	DOID:9000748	HPO	Congenital muscular dystrophy with intellectual disability	Xref -> OMIM
NUP107	57122	P57740	ENSG00000111581	DOID:9001199	HPO	Galloway-Mowat Syndrome 7	Xref -> OMIM
FCGR2C	9103	A0A087WXE5	ENSG00000244682	DOID:8924	HPO	Immune thrombocytopenia	Xref -> UMLS
MLH3	27030	Q9UHC1	ENSG00000119684	DOID:3883	HPO	Lynch syndrome	Xref -> UMLS
CATSPER2	117155	B8ZZQ9	ENSG00000166762	None	HPO	None	None
CACNB2	783	A0A2R8Y555	ENSG00000165995	DOID:0050451	HPO	Brugada syndrome	Xref -> UMLS
LONP1	9361	P36776	ENSG00000196365	DOID:0111274	HPO	CODAS syndrome	Xref -> OMIM
POLA1	5422	P09884	ENSG00000101868	DOID:0111834	HPO	X-linked reticulate pigmentary disorder	Xref -> OMIM
AP1S2	8905	A0A024RBX8	ENSG00000182287	DOID:0060800	HPO	syndromic X-linked intellectual disability 5	Xref -> OMIM
ELN	2006	A7L3I8	ENSG00000049540	DOID:1928	HPO	Williams-Beuren syndrome	Xref -> OMIM
TMEM126B	55863	E9PKZ9	ENSG00000171204	DOID:0112084	HPO	nuclear type mitochondrial complex I deficiency 29	Xref -> OMIM
GLI1	2735	T2HQN2	ENSG00000111087	DOID:9008857	HPO	Postaxial Polydactyly, Type A8	Xref -> OMIM
KLHL41	10324	O60662	ENSG00000239474	DOID:3191	HPO	Typical nemaline myopathy	Xref -> OMIM
RSPRY1	89970	H3BQG6	ENSG00000159579	DOID:9007161	HPO	Spondyloepimetaphyseal Dysplasia, Faden-Alkuraya Type	Xref -> OMIM
HCRT	3060	O43612	ENSG00000161610	DOID:8986	HPO	Narcolepsy type 1	Xref -> UMLS
NEFL	4747	Q7Z5R4	ENSG00000277586	DOID:0110149	HPO	Charcot-Marie-Tooth disease type 1F	Xref -> OMIM
LRP5	4041	A0A1P8NQD0	ENSG00000162337	DOID:0060849	HPO	osteoporosis-pseudoglioma syndrome	Xref -> OMIM
SCNN1A	6337	C5HTY8	ENSG00000111319	None	HPO	None	None
ARL2	402	P36404	ENSG00000213465	DOID:9008938	HPO	Microcornea, Rod-Cone Dystrophy, Cataract, and Posterior Staphyloma 1	Xref -> OMIM
ERCC8	1161	A0A0S2Z3P2	ENSG00000049167	None	HPO	None	None
PCDH15	65217	A0A087WX70	ENSG00000150275	DOID:0110481	HPO	autosomal recessive nonsyndromic deafness 23	Xref -> OMIM
KCNQ3	3786	A0A1W2PQ71	ENSG00000184156	DOID:14264	HPO	Benign neonatal seizures	Xref -> OMIM
HBB	3043	Q9UBV6	ENSG00000244734	None	HPO	None	None
BCKDHA	593	A0A0M4C4P8	ENSG00000248098	DOID:9269	HPO	maple syrup urine disease	Xref -> OMIM
GATA6	2627	Q92908	ENSG00000141448	DOID:0111733	HPO	Pancreatic hypoplasia-diabetes-congenital heart disease syndrome	Xref -> OMIM
TAP2	6891	Q99591	ENSG00000204267	DOID:0060009	HPO	MHC class I deficiency	Xref -> OMIM
GJC2	57165	B9U3U6	ENSG00000198835	DOID:0110796	HPO	hereditary spastic paraplegia 44	Xref -> OMIM
PLCZ1	89869	F5GZK3	ENSG00000139151	DOID:0070174	HPO	spermatogenic failure 17	Xref -> OMIM
F13A1	2162	H0Y4W5	ENSG00000124491	DOID:0111907	HPO	thrombophilia due to thrombin defect	Xref -> OMIM
SLCO2A1	6578	E7EU40	ENSG00000174640	DOID:9007281	HPO	Primary Hypertrophic Osteoarthropathy, Autosomal Dominant	Xref -> OMIM
MC1R	4157	V9Q671	ENSG00000258839	DOID:0111359	HPO	Large congenital melanocytic nevus	Xref -> UMLS
LMBR1	64327	Q8WVP7	ENSG00000105983	DOID:1148	HPO	Polydactyly	Xref -> OMIM
PRR12	57479	A0A3Q5ADB5	ENSG00000126464	DOID:9004543	HPO	NEUROOCULAR SYNDROME	Xref -> OMIM
C12ORF57	113246	F5GXW5	ENSG00000111678	None	HPO	None	None
HDC	3067	P19113	ENSG00000140287	DOID:11119	HPO	Gilles de la Tourette syndrome	Xref -> OMIM
FANCA	2175	H3BSL6	ENSG00000187741	None	HPO	None	None
GANAB	23193	E9PNH1	ENSG00000089597	DOID:898	HPO	Autosomal dominant polycystic kidney disease	DiseaseName -> Frozenset
H6PD	9563	O95479	ENSG00000049239	DOID:0090141	HPO	cortisone reductase deficiency 1	Xref -> OMIM
TMEM106B	54664	A0A024R9Z1	ENSG00000106460	DOID:9009170	HPO	Hypomyelinating Leukodystrophy 16	Xref -> OMIM
FKRP	79147	A0A024R0R7	ENSG00000181027	DOID:0050560	HPO	Walker-Warburg syndrome	Xref -> MeSH
ND1	4535	Q7GMM1	ENSG00000282168	DOID:3652	HPO	Mitochondrial DNA-associated Leigh syndrome	Xref -> OMIM
CHRNG	1146	P07510	ENSG00000196811	None	HPO	None	None
GABRA2	2555	Q4W5L8	ENSG00000151834	DOID:0112214	HPO	developmental and epileptic encephalopathy 78	Xref -> OMIM
MKS1	54903	A0A7I2V4A2	ENSG00000011143	DOID:0070115	HPO	Meckel syndrome 1	Xref -> OMIM
TMCO1	54499	A0A0D9SEL8	ENSG00000143183	None	HPO	None	None
RPGR	6103	Q9HD28	ENSG00000156313	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
ATAD1	84896	A0A7P0T9U2	ENSG00000138138	DOID:0080581	HPO	hyperekplexia 4	Xref -> OMIM
MECOM	2122	C9JU02	ENSG00000085276	DOID:9007517	HPO	Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia 2	Xref -> OMIM
GATA4	2626	E9PKS4	ENSG00000136574	DOID:0110107	HPO	atrial heart septal defect 2	Xref -> OMIM
CD4	920	Q13969	ENSG00000010610	DOID:0112277	HPO	immunodeficiency 79	Xref -> OMIM
MARS2	92935	Q96GW9	ENSG00000247626	DOID:0111468	HPO	combined oxidative phosphorylation deficiency 25	Xref -> OMIM
BBS1	582	E9PQK2	ENSG00000174483	DOID:1935	HPO	Bardet-Biedl syndrome	Xref -> UMLS
RPL10	6134	H7C2U2	ENSG00000147403	DOID:0080241	HPO	syndromic X-linked mental retardation 35	Xref -> OMIM
TAFAZZIN	6901	H7C2I9	ENSG00000102125	DOID:0110458	HPO	Familial isolated dilated cardiomyopathy	DiseaseName -> Frozenset
GARS1	2617	A0A6Q8PHI7	ENSG00000106105	DOID:0110164	HPO	Charcot-Marie-Tooth disease type 2D	Xref -> OMIM
TEK	7010	D9MND0	ENSG00000120156	DOID:11212	HPO	Congenital glaucoma	Xref -> UMLS
XIAP	331	P98170	ENSG00000101966	DOID:0060706	HPO	X-linked lymphoproliferative syndrome 2	Xref -> OMIM
HLA-B	3106	A0A2H4FZ82	ENSG00000234745	None	HPO	None	None
PI4KA	5297	C9JLI1	ENSG00000241973	DOID:9008864	HPO	POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS	Xref -> OMIM
UBIAD1	29914	R4GNE3	ENSG00000120942	DOID:0060456	HPO	Schnyder corneal dystrophy	Xref -> OMIM
FGF23	8074	Q7Z4T2	ENSG00000118972	DOID:0050948	HPO	Autosomal dominant hypophosphatemic rickets	Xref -> OMIM
ITGA2	3673	G3LGR5	ENSG00000164171	DOID:9003340	HPO	Fetal and neonatal alloimmune thrombocytopenia	DiseaseName -> Frozenset
TRIOBP	11078	H0Y5J9	ENSG00000100106	DOID:0110486	HPO	autosomal recessive nonsyndromic deafness 28	Xref -> OMIM
KCND3	3752	A6QL42	ENSG00000171385	DOID:0050451	HPO	Brugada syndrome	Xref -> UMLS
FGA	2243	A0A0S2Z3E9	ENSG00000171560	DOID:2236	HPO	congenital afibrinogenemia	Xref -> OMIM
GATB	5188	H0Y9W6	ENSG00000059691	DOID:0112119	HPO	combined oxidative phosphorylation deficiency 41	Xref -> OMIM
MYO9A	4649	H3BMS3	ENSG00000066933	DOID:9009246	HPO	Congenital Myasthenic Syndrome 24	Xref -> OMIM
AIPL1	23746	F1T0B5	ENSG00000129221	DOID:0110332	HPO	Leber congenital amaurosis 4	Xref -> OMIM
PDHX	8050	A0A8C8MSB2	ENSG00000110435	DOID:9003678	HPO	Pyruvate Dehydrogenase E3-Binding Protein Deficiency	Xref -> OMIM
TRIM32	22954	A0A024R843	ENSG00000119401	DOID:1935	HPO	Bardet-Biedl syndrome	Xref -> UMLS
VCP	7415	Q9HAP1	ENSG00000165280	DOID:0111385	HPO	inclusion body myopathy with early-onset Paget disease of bone with or without frontotemporal dementia 1	Xref -> OMIM
CASR	846	Q2F3K6	ENSG00000036828	DOID:9000874	HPO	Hyperparathyroidism, Neonatal Severe Primary	Xref -> OMIM
MYH14	79784	A0A2R8Y454	ENSG00000105357	DOID:0110573	HPO	autosomal dominant nonsyndromic deafness 4A	Xref -> OMIM
MAPT	4137	I3L170	ENSG00000186868	None	HPO	None	None
ND3	4537	A0A059RNK9	ENSG00000268750	DOID:3652	HPO	Mitochondrial DNA-associated Leigh syndrome	Xref -> OMIM
MYL2	4633	A0A590UK07	ENSG00000111245	DOID:0110316	HPO	hypertrophic cardiomyopathy 10	Xref -> OMIM
NUBPL	80224	Q8TB37	ENSG00000151413	DOID:0112088	HPO	nuclear type mitochondrial complex I deficiency 21	Xref -> OMIM
BDNF	627	P23560	ENSG00000176697	None	HPO	None	None
AAAS	8086	D9DBT3	ENSG00000094914	DOID:0050602	HPO	Triple A syndrome	Xref -> MeSH
IL21R	50615	Q9HBE5	ENSG00000103522	DOID:0111982	HPO	immunodeficiency 56	Xref -> OMIM
ODAD1	93233	Q96M63	ENSG00000105479	DOID:9562	HPO	Primary ciliary dyskinesia	Xref -> GARD
ETFA	2108	H0YLU7	ENSG00000140374	DOID:0060358	HPO	multiple acyl-CoA dehydrogenase deficiency	Xref -> OMIM
CTCF	10664	A0A2R8YFL0	ENSG00000102974	DOID:0070051	HPO	CTCF-related neurodevelopmental disorder	Xref -> OMIM
BRIP1	83990	J3QKX0	ENSG00000136492	DOID:1612	HPO	breast cancer	Xref -> OMIM
MUC5B	727897	Q14882	ENSG00000117983	DOID:2797	HPO	Idiopathic pulmonary fibrosis	Xref -> UMLS
MAG	4099	M0QZU4	ENSG00000105695	DOID:0110820	HPO	hereditary spastic paraplegia 75	Xref -> OMIM
SIPA1L3	23094	Q8IUV1	ENSG00000105738	DOID:0110262	HPO	cataract 45	Xref -> OMIM
CTSH	1512	A0A7I2V314	ENSG00000103811	DOID:8986	HPO	Narcolepsy type 1	Xref -> UMLS
CIB2	10518	H0YKC8	ENSG00000136425	DOID:0110505	HPO	autosomal recessive nonsyndromic deafness 48	Xref -> OMIM
MC1R	4157	V9Q671	ENSG00000258839	DOID:6846	HPO	Familial melanoma	DiseaseName -> Frozenset
NSMF	26012	A0A1B0GUJ1	ENSG00000165802	None	HPO	None	None
MAP1B	4131	A5D8X6	ENSG00000131711	DOID:9001401	HPO	Periventricular Nodular Heterotopia 9	Xref -> OMIM
GRHL2	79977	Q6ISB3	ENSG00000083307	DOID:0080669	HPO	posterior polymorphous corneal dystrophy 4	Xref -> OMIM
HLA-B	3106	A0A2H4FZ82	ENSG00000234745	DOID:13241	HPO	Behçet disease	Xref -> UMLS
CYP2A6	1548	M0R2Z4	ENSG00000255974	DOID:1324	HPO	Lung cancer	Xref -> OMIM
EXT2	2132	A0A804HLF7	ENSG00000151348	DOID:9009204	HPO	Seizures-scoliosis-macrocephaly syndrome	Xref -> OMIM
RNU4ATAC	100151683	None	ENSG00000264229	DOID:9000632	HPO	Lowry Wood Syndrome	Xref -> OMIM
TNFRSF11A	8792	Q9Y6Q6	ENSG00000141655	DOID:9003060	HPO	Paget Disease of Bone 2, Early-Onset	Xref -> OMIM
SGCD	6444	E5RI34	ENSG00000170624	DOID:0110458	HPO	Familial isolated dilated cardiomyopathy	DiseaseName -> Frozenset
CLRN2	645104	A0PK11	ENSG00000249581	DOID:9000321	HPO	Autosomal Recessive Nonsyndromic Deafness 117	Xref -> OMIM
B4GAT1	11041	O43505	ENSG00000174684	DOID:0111238	HPO	congenital muscular dystrophy-dystroglycanopathy type A13	Xref -> OMIM
CAV3	859	P56539	ENSG00000182533	DOID:0111338	HPO	isolated elevated serum creatine phosphokinase levels	Xref -> OMIM
RMRP	6023	None	ENSG00000277027	DOID:9007249	HPO	Metaphyseal Dysplasia without Hypotrichosis	Xref -> OMIM
DCHS1	8642	Q96JQ0	ENSG00000166341	DOID:988	HPO	Mitral valve prolapse	Xref -> OMIM
GYS2	2998	A0A024RAU5	ENSG00000111713	DOID:9006581	HPO	Glycogen storage disease due to hepatic glycogen synthase deficiency	Xref -> OMIM
LAMA2	3908	A0A2R8YDM5	ENSG00000196569	DOID:9008732	HPO	Autosomal Recessive Limb-Girdle Muscular Dystrophy Type 23	Xref -> OMIM
LMNB1	4001	A0A0D9SFE5	ENSG00000113368	DOID:0060785	HPO	Adult-onset autosomal dominant leukodystrophy	Xref -> UMLS
PRPH2	5961	P23942	ENSG00000112619	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
SETX	23064	Q7Z333	ENSG00000107290	DOID:0050755	HPO	ataxia with oculomotor apraxia type 2	Xref -> OMIM
CIB2	10518	H0YKC8	ENSG00000136425	DOID:0110836	HPO	Usher syndrome type 1J	Xref -> OMIM
PRPF6	24148	O94906	ENSG00000101161	DOID:0110411	HPO	retinitis pigmentosa 60	Xref -> OMIM
GP9	2815	D1MER8	ENSG00000169704	DOID:2217	HPO	Bernard-Soulier syndrome	Xref -> UMLS
DBH	1621	P09172	ENSG00000123454	DOID:0090145	HPO	dopamine beta-hydroxylase deficiency	Xref -> OMIM
NDE1	54820	A0A6Q8PHH1	ENSG00000072864	DOID:0112235	HPO	lissencephaly 4	Xref -> OMIM
FLNA	2316	F8WE98	ENSG00000196924	DOID:0050454	HPO	periventricular nodular heterotopia	Xref -> OMIM
COL7A1	1294	B0LXL0	ENSG00000114270	DOID:9006711	HPO	Dystrophic epidermolysis bullosa pruriginosa	Xref -> OMIM
ARL6	84100	Q9H0F7	ENSG00000113966	DOID:0110125	HPO	Bardet-Biedl syndrome 3	Xref -> OMIM
CLEC7A	64581	A0A0S2Z5Q1	ENSG00000172243	DOID:2058	HPO	chronic mucocutaneous candidiasis	Xref -> OMIM
NR3C2	4306	B0ZBF6	ENSG00000151623	DOID:0060855	HPO	autosomal dominant pseudohypoaldosteronism type 1	Xref -> OMIM
C4A	720	Q6U2K2	ENSG00000244731	DOID:13241	HPO	Behçet disease	Xref -> UMLS
PDGFRB	5159	E5RII0	ENSG00000113721	DOID:9004860	HPO	Penttinen-Aula Syndrome	Xref -> OMIM
TSC1	7248	Q0VAM5	ENSG00000165699	DOID:3319	HPO	lymphangioleiomyomatosis	Xref -> OMIM
MYH6	4624	P13533	ENSG00000197616	DOID:0110453	HPO	dilated cardiomyopathy 1EE	Xref -> OMIM
PITPNM3	83394	Q9BZ71	ENSG00000091622	DOID:0111010	HPO	cone-rod dystrophy 5	Xref -> OMIM
COL4A5	1287	A0A2R8Y5W0	ENSG00000188153	DOID:0110034	HPO	X-linked Alport syndrome	Xref -> OMIM
PDE1C	5137	A0A024RA78	ENSG00000154678	DOID:0112165	HPO	autosomal dominant nonsyndromic deafness 74	Xref -> OMIM
DMGDH	29958	E5RG50	ENSG00000132837	DOID:9005574	HPO	Dimethylglycine Dehydrogenase Deficiency	Xref -> OMIM
XRCC2	7516	O43543	ENSG00000196584	DOID:0112272	HPO	spermatogenic failure 50	Xref -> OMIM
